index,index,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
2983,9653,Buick,1996,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,19,155,2000
2984,9654,Buick,1997,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,18,155,2000
2985,9655,Buick,1997,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,26,18,155,2000
2986,9656,Buick,1997,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,29,19,155,2000
2987,9657,Buick,1997,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,19,155,2000
2988,9658,Buick,1998,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,19,155,2000
2989,9718,Hyundai,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,24,1439,23175
2990,9719,Hyundai,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,24,1439,26525
2991,9721,Hyundai,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,24,1439,23175
2992,9722,Hyundai,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,24,1439,26525
2993,9723,Hyundai,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,24,1439,26525
2994,9725,Hyundai,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,25,1439,21150
2995,9728,Hyundai,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,25,1439,21150
2996,9729,Hyundai,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,24,1439,26525
2997,9730,Hyundai,2015,regular unleaded,177.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,38,28,1439,23275
2998,9732,Hyundai,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,27350
2999,9733,Hyundai,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,27350
3000,9734,Hyundai,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,1439,21750
3001,9735,Hyundai,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,23400
3002,9738,Hyundai,2016,regular unleaded,178.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,38,28,1439,23725
3003,9739,Hyundai,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,23400
3004,9740,Hyundai,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,1439,21750
3005,9741,Hyundai,2016,regular unleaded,178.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,38,28,1439,23725
3006,9742,Hyundai,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,21600
3007,9743,Hyundai,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,27150
3008,9744,Hyundai,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,23400
3009,9746,Hyundai,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,23400
3010,9747,Hyundai,2017,regular unleaded,178.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,36,28,1439,23125
3011,9748,Hyundai,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,21600
3012,9749,Hyundai,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,21950
3013,9752,Hyundai,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,21950
3014,9753,Hyundai,2017,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,25,1439,27150
3015,9754,Chevrolet,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35,25,1385,15495
3016,9758,Chevrolet,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,33,25,1385,21345
3017,9760,Chevrolet,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,40,29,1385,18235
3018,9762,Chevrolet,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35,25,1385,17245
3019,9763,Chevrolet,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,37,27,1385,19680
3020,9765,Chevrolet,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,26,1385,14245
3021,9767,Chevrolet,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34,27,1385,19945
3022,9769,Chevrolet,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,26,1385,15855
3023,9770,Chevrolet,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,26,1385,16155
3024,9771,Chevrolet,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34,27,1385,20095
3025,9773,Chevrolet,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35,24,1385,15595
3026,9776,Chevrolet,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,37,27,1385,19780
3027,9778,Chevrolet,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,33,25,1385,21495
3028,9779,Chevrolet,2016,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,26,1385,14345
3029,9780,Chevrolet,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35,24,1385,17545
3030,9784,Chevrolet,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,34,24,1385,18170
3031,9788,Chevrolet,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,34,24,1385,16395
3032,9789,Chevrolet,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,36,27,1385,20415
3033,9790,Chevrolet,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,39,28,1385,19720
3034,9791,Chevrolet,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,39,28,1385,17530
3035,9793,Chevrolet,2017,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,25,1385,15145
3036,9796,GMC,2002,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,3.0,Compact,Extended Cab Pickup,18,14,549,20793
3037,9799,GMC,2002,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,549,24492
3038,9802,GMC,2002,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,16,12,549,19675
3039,9805,GMC,2003,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,549,24670
3040,9806,GMC,2003,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,17,12,549,21970
3041,9809,GMC,2003,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,17,12,549,20320
3042,9850,Kia,2015,electric,227.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92,120,1720,35700
3043,9851,Kia,2015,electric,227.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92,120,1720,33700
3044,9852,Kia,2016,electric,227.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92,120,1720,33950
3045,9853,Kia,2016,electric,227.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92,120,1720,31950
3046,9854,Kia,2016,electric,227.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92,120,1720,35950
3047,9855,Kia,2014,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,24,1720,16900
3048,9856,Kia,2014,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,23,1720,20500
3049,9857,Kia,2014,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,23,1720,18400
3050,9858,Kia,2014,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,24,1720,14900
3051,9859,Kia,2015,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,24,1720,15190
3052,9860,Kia,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,24,1720,17190
3053,9861,Kia,2015,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,23,1720,20790
3054,9862,Kia,2015,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,23,1720,18690
3055,9863,Kia,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,24,1720,17400
3056,9864,Kia,2016,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,24,1720,15900
3057,9865,Kia,2016,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,24,1720,21300
3058,9866,Kia,2016,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31,24,1720,19400
3059,9891,Kia,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,12895
3060,9892,Kia,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,15995
3061,9893,Kia,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,23,1720,15895
3062,9894,Kia,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720,15995
3063,9895,Kia,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,14895
3064,9896,Kia,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,23,1720,16995
3065,9897,Kia,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,23,1720,16995
3066,9898,Kia,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,15895
3067,9899,Kia,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,24,1720,16995
3068,9900,Kia,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720,15995
3069,9901,Kia,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,14895
3070,9902,Kia,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,15995
3071,9903,Kia,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,16995
3072,9904,Kia,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,13895
3073,9905,Kia,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,12895
3074,9906,Kia,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,13550
3075,9907,Kia,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,15550
3076,9908,Kia,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,17450
3077,9909,Kia,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720,16695
3078,9910,Kia,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,16550
3079,9911,Kia,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,16450
3080,9912,Kia,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,24,1720,17695
3081,9913,Kia,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,14550
3082,9914,Dodge,1993,regular unleaded,101.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,1851,2000
3083,9915,Dodge,1993,regular unleaded,101.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,21,1851,2000
3084,9916,Dodge,1994,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,25,19,1851,2000
3085,9917,Dodge,1995,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,19,1851,2000
3086,9936,Chevrolet,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,1385,2000
3087,9937,Chevrolet,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,1385,2000
3088,9938,Chevrolet,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11,1385,2000
3089,9939,Chevrolet,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11,1385,2000
3090,9940,Chevrolet,1994,regular unleaded,155.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,14,1385,2000
3091,9941,Chevrolet,1994,regular unleaded,155.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,14,1385,2000
3092,9942,Chevrolet,1995,regular unleaded,163.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,13,1385,2000
3093,9943,Chevrolet,1995,regular unleaded,163.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,13,1385,2000
3094,9987,Nissan,1990,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
3095,9988,Nissan,1990,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
3096,9989,Nissan,1991,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
3097,9990,Nissan,1991,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
3098,9991,Nissan,1992,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,25,18,2009,2000
3099,9992,Nissan,1992,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
3100,9993,Nissan,1992,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
3101,9997,Dodge,1994,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851,2000
3102,10000,Dodge,1995,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851,2000
3103,10002,Dodge,1996,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851,2231
3104,10004,Dodge,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19,1851,21975
3105,10008,Dodge,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19,1851,19690
3106,10009,Dodge,2004,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,20,1851,19970
3107,10010,Dodge,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,20820
3108,10012,Dodge,2004,regular unleaded,147.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,29,21,1851,19850
3109,10013,Dodge,2004,regular unleaded,142.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,26,19,1851,20675
3110,10018,Dodge,2005,regular unleaded,147.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,29,21,1851,20135
3111,10052,GMC,1997,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,2468
3112,10053,GMC,1997,regular unleaded,255.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,15,11,549,2585
3113,10054,GMC,1998,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,2790
3114,10055,GMC,1999,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,3420
3115,10056,GMC,1999,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,3051
3116,10057,GMC,1999,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,3372
3117,10058,Pontiac,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210,2000
3118,10059,Pontiac,1992,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210,2000
3119,10060,Pontiac,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210,2000
3120,10061,Pontiac,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210,2000
3121,10062,Pontiac,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210,2000
3122,10063,Pontiac,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210,2000
3123,10064,Pontiac,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210,2000
3124,10065,Pontiac,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210,2000
3125,10066,Pontiac,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210,2000
3126,10067,Pontiac,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210,2000
3127,10068,Pontiac,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210,2000
3128,10069,Pontiac,1993,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210,2000
3129,10070,Pontiac,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210,2000
3130,10071,Pontiac,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210,2000
3131,10072,Pontiac,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210,2000
3132,10073,Pontiac,1994,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210,2000
3133,10088,Pontiac,2003,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,30,22,210,14930
3134,10089,Pontiac,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,210,10895
3135,10090,Pontiac,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,210,14930
3136,10091,Pontiac,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,23,210,15205
3137,10092,Pontiac,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,23,210,10895
3138,10119,Suzuki,2011,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30,23,481,17099
3139,10121,Suzuki,2011,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30,23,481,17849
3140,10122,Suzuki,2011,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,23,481,16479
3141,10123,Suzuki,2011,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30,23,481,18999
3142,10125,Suzuki,2011,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,481,13499
3143,10127,Suzuki,2011,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,481,15195
3144,10135,Suzuki,2012,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,25,481,18199
3145,10136,Suzuki,2012,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,25,481,17399
3146,10137,Suzuki,2012,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,481,13699
3147,10139,Suzuki,2012,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,481,15495
3148,10145,Suzuki,2013,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,25,481,17849
3149,10147,Suzuki,2013,regular unleaded,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30,23,481,18799
3150,10149,Suzuki,2013,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,481,15845
3151,10151,Toyota,1996,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,20,15,2031,2563
3152,10152,Toyota,1996,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,18,15,2031,2922
3153,10153,Toyota,1996,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,20,15,2031,2506
3154,10154,Toyota,1996,regular unleaded,150.0,4.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,22,18,2031,2141
3155,10155,Toyota,1996,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,18,15,2031,2802
3156,10156,Toyota,1997,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,17,15,2031,3143
3157,10157,Toyota,1997,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,19,15,2031,2806
3158,10158,Toyota,1997,regular unleaded,150.0,4.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,22,17,2031,2348
3159,10159,Toyota,1997,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,17,15,2031,3042
3160,10160,Toyota,1997,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,19,15,2031,2767
3161,10161,Toyota,1998,regular unleaded,150.0,4.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,22,17,2031,2540
3162,10162,Toyota,1998,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,19,15,2031,3058
3163,10163,Toyota,1998,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,18,15,2031,3586
3164,10164,Toyota,1998,regular unleaded,190.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,18,15,2031,3480
3165,10165,Toyota,1998,regular unleaded,190.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,19,15,2031,3214
3166,10166,Toyota,2015,regular unleaded,236.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,19,15,2031,27355
3167,10167,Toyota,2015,regular unleaded,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,24,19,2031,23075
3168,10168,Toyota,2015,regular unleaded,236.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,21,16,2031,27235
3169,10169,Toyota,2015,regular unleaded,159.0,4.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,20,18,2031,24800
3170,10170,Toyota,2015,regular unleaded,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,24,19,2031,21865
3171,10171,Toyota,2015,regular unleaded,236.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,2031,35725
3172,10172,Toyota,2015,regular unleaded,159.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,25,21,2031,20965
3173,10173,Toyota,2015,regular unleaded,159.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,24,19,2031,23625
3174,10174,Toyota,2015,regular unleaded,236.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21,16,2031,37615
3175,10175,Toyota,2015,regular unleaded,236.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,21,17,2031,25060
3176,10176,Toyota,2015,regular unleaded,236.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,17,2031,23960
3177,10177,Toyota,2015,regular unleaded,236.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,2031,26355
3178,10178,Toyota,2015,regular unleaded,236.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,21,16,2031,36705
3179,10179,Toyota,2015,regular unleaded,236.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,19,15,2031,36635
